Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ADPT,Healthcare,Biotechnology,41.51,5014000000.0,nan,-35.871555,-4.26,53.73144,8.976125,49.42,-54.268,-87.47,-99.63,-7.8,-19.44,93310000.0,0.96,65.1,-7910000.0,-84980000.0,-0.85,1.25,nan,555170000.0,4.38,38050000.0,6.9,7.5,4.36,-104500000.0,-43260000.0,nan,128229999.99999999,nan,nan,nan,nan,nan,0.0,-82330000.0,4611671040
ADRO,Healthcare,Biotechnology,3.0,231325000.0,nan,-3.1777778,-0.49,8.482779,3.8753388,2.515,-1.022,-243.93,-263.56,-14.01,-76.04,27270000.0,0.34,254.2,-48610000.0,-67110000.0,-0.828,0.6923,nan,202920000.0,2.51,33020000.000000004,55.42,9.13,0.74,-62160000.0,-40980000.0,nan,80880000.0,nan,nan,nan,nan,nan,0.0,-66519999.99999999,68572424
ADS,Financial Services,Credit Services,40.88,2016000000.0,13.789508,3.3114243,1.01,0.35808364,1.8540089,3.301,19.036,2.82,15.05,1.97,25.51,5630000000.0,115.7,3.6,1260000000.0,976100000.0,3.07,0.2698,-79.9,4460000000.0,93.57,21130000000.0,1942.39,2.02,22.84,1180000000.0,6550000000.0,nan,47630000.0,0.84,2.09,2.52,6.28,nan,29.58,414800000.0,18581434368
ADSK,Technology,Software—Application,246.64,52942000000.0,177.07251,44.893475,1.88,15.459767,nan,15.929,97.078,8.91,13.73,5.68,nan,3420000000.0,15.59,20.4,2980000000.0,561900000.0,1.36,1.0625,nan,1470000000.0,6.69,2080000000.0,nan,0.79,-0.63,1520000000.0,965790000.0,nan,219200000.0,nan,nan,nan,nan,nan,0.0,305200000.0,54547861504
ADSW,Industrials,Waste Management,30.19,2723000000.0,nan,88.80882,10.92,1.6750118,2.9444172,2.805,11.772,-0.42,5.65,1.62,-0.75,1630000000.0,18.19,0.7,564400000.0,387400000.0,-0.08,1.0,nan,31000000.0,0.34,1870000000.0,202.47,0.67,10.26,272400000.0,79040000.0,nan,90180000.0,nan,nan,nan,nan,nan,0.0,-6900000.0,4560611840
ADT,Industrials,Security & Protection Services,8.12,6223000000.0,nan,7.279279,1.7,1.1847644,2.1495078,3.137,7.373,-12.53,4.81,0.95,-18.68,5250000000.0,7.02,10.2,3740000000.0,2230000000.0,-0.88,1.4737,nan,118140000.0,0.15,10400000000.0,359.1,0.58,3.76,1610000000.0,720270000.0,nan,770150000.0,0.14,1.71,0.14,1.74,nan,nan,-657970000.0,16476803072
ADTN,Technology,Communication Equipment,11.83,561103000.0,nan,61.57895,nan,1.1204284,1.5427215,0.962,-34.782,-12.72,-6.29,-3.48,-15.79,500790000.0,10.46,-20.4,219950000.0,-13850000.0,-1.34,0.5,nan,77270000.0,1.61,7520000.0,2.07,3.29,7.58,-12210000.0,-10670000.0,nan,47960000.0,0.36,3.13,0.36,3.1,2.41,nan,-63720000.0,481760608
ADUS,Healthcare,Medical Care Facilities,87.53,1374000000.0,60.3486,27.419254,2.21,2.2966437,2.8952286,1.998,28.396,3.33,5.48,3.9,5.52,598150000.0,45.32,23.3,138000000.0,42100000.0,1.46,1.2222,34.0,239610000.0,15.55,78700000.0,16.75,5.07,30.5,16610000.0,4790000.0,nan,15560000.0,nan,nan,nan,nan,nan,0.0,20360000.0,1195374848
ADVM,Healthcare,Biotechnology,17.24,1364000000.0,nan,-13.2734375,nan,5456.8887,4.465177,4520.995,-15.094,0.0,-30651.6,-16.82,-29.63,250000.0,0.0,nan,-40170000.0,-74880000.0,-1.09,1.1481,nan,297070000.0,3.7,31780000.0,10.45,17.92,3.81,-49570000.0,-49650000.0,nan,80300000.0,nan,nan,nan,nan,nan,0.0,-72900000.0,1130248832
AE,Energy,Oil & Gas Integrated,22.98,97422000.0,nan,nan,nan,0.056655467,0.69923687,0.014,185.209,-0.47,-1.01,-3.83,-5.6,1720000000.0,406.27,-20.6,34640000.0,132000.0,-1.92,nan,nan,87400000.0,20.63,15100000.0,10.84,1.91,32.89,2040000.0,-50070000.0,nan,4240000.0,0.96,4.2,0.96,4.16,2.4,nan,-8130000.000000001,24447530
